;ID;PET;Date_2
401;1;38,20000076;26.07.1981
402;1;35,5;27.07.1981
403;1;37,5;28.07.1981
404;1;38,09999847;29.07.1981
405;1;38,40000153;30.07.1981
406;1;35,90000153;31.07.1981
407;1;33,79999924;01.08.1981
408;1;21,10000038;02.08.1981
409;1;26,79999924;03.08.1981
410;1;17,29999924;04.08.1981
411;1;26,60000038;05.08.1981
412;1;25,70000076;06.08.1981
413;1;26,60000038;07.08.1981
414;1;24,79999924;08.08.1981
415;1;28,39999962;09.08.1981
416;1;18,60000038;10.08.1981
417;1;24,5;11.08.1981
418;1;30;12.08.1981
419;1;23,29999924;13.08.1981
420;1;19,29999924;14.08.1981
421;1;22,79999924;15.08.1981
422;1;21,89999962;16.08.1981
423;1;26,10000038;17.08.1981
424;1;24,60000038;18.08.1981
425;1;19,20000076;19.08.1981
426;1;22,10000038;20.08.1981
427;1;25,70000076;21.08.1981
428;1;30,70000076;22.08.1981
429;1;28;23.08.1981
430;1;23,29999924;24.08.1981
431;1;24,79999924;25.08.1981
432;1;19,89999962;26.08.1981
433;1;10,10000038;27.08.1981
434;1;14,39999962;28.08.1981
435;1;10,60000038;29.08.1981
436;1;13,60000038;30.08.1981
437;1;12,39999962;31.08.1981
438;1;14;01.09.1981
439;1;12,39999962;02.09.1981
440;1;16,79999924;03.09.1981
441;1;14,80000019;04.09.1981
442;1;13,10000038;05.09.1981
443;1;12,30000019;06.09.1981
444;1;15,10000038;07.09.1981
445;1;17,60000038;08.09.1981
446;1;19,39999962;09.09.1981
447;1;18;10.09.1981
448;1;13,30000019;11.09.1981
449;1;4,599999905;12.09.1981
450;1;9,100000381;13.09.1981
451;1;7,5;14.09.1981
452;1;13,39999962;15.09.1981
453;1;2,400000095;16.09.1981
454;1;2,400000095;16.09.1981
455;1;6,800000191;17.09.1981
456;1;7,900000095;18.09.1981
457;1;6,800000191;19.09.1981
458;1;5,900000095;20.09.1981
459;1;10,10000038;21.09.1981
460;1;12,10000038;22.09.1981
461;1;13,60000038;23.09.1981
462;1;11,60000038;24.09.1981
463;1;12,5;25.09.1981
464;1;13,30000019;26.09.1981
465;1;16,60000038;27.09.1981
466;1;23,70000076;28.09.1981
467;1;14,80000019;29.09.1981
468;1;12,19999981;30.09.1981
469;1;12,80000019;01.05.1982
470;1;13,80000019;02.05.1982
471;1;11;03.05.1982
472;1;19,10000038;04.05.1982
473;1;20,29999924;05.05.1982
474;1;18,29999924;06.05.1982
475;1;18,10000038;07.05.1982
476;1;15,39999962;08.05.1982
477;1;18,39999962;09.05.1982
478;1;17;10.05.1982
479;1;21,10000038;11.05.1982
480;1;18,39999962;12.05.1982
481;1;11,89999962;13.05.1982
482;1;7,400000095;14.05.1982
483;1;7,099999905;15.05.1982
484;1;7,099999905;15.05.1982
485;1;6,099999905;16.05.1982
486;1;7,800000191;17.05.1982
487;1;14,30000019;18.05.1982
488;1;7,800000191;19.05.1982
489;1;11,80000019;20.05.1982
490;1;15;21.05.1982
491;1;15,89999962;22.05.1982
492;1;13,5;23.05.1982
493;1;16,5;24.05.1982
494;1;18,10000038;25.05.1982
495;1;18,60000038;26.05.1982
496;1;18,70000076;27.05.1982
497;1;23;28.05.1982
498;1;23,39999962;29.05.1982
499;1;16,29999924;30.05.1982
500;1;15,19999981;31.05.1982
501;1;18,39999962;01.06.1982
502;1;19,29999924;02.06.1982
503;1;19,29999924;03.06.1982
504;1;23,39999962;04.06.1982
505;1;25,5;05.06.1982
506;1;20,79999924;06.06.1982
507;1;16,39999962;07.06.1982
508;1;9,300000191;08.06.1982
509;1;7,300000191;09.06.1982
510;1;10,10000038;10.06.1982
511;1;8,100000381;11.06.1982
512;1;13,80000019;12.06.1982
513;1;15;13.06.1982
514;1;21,60000038;14.06.1982
515;1;27,20000076;15.06.1982
516;1;12;16.06.1982
517;1;11,10000038;17.06.1982
518;1;21,70000076;18.06.1982
519;1;20,29999924;19.06.1982
520;1;23,20000076;20.06.1982
521;1;22,20000076;21.06.1982
522;1;27,39999962;22.06.1982
523;1;19,5;23.06.1982
524;1;27,29999924;24.06.1982
525;1;22,5;25.06.1982
526;1;11,30000019;26.06.1982
527;1;16,70000076;27.06.1982
528;1;23,10000038;28.06.1982
529;1;16,89999962;29.06.1982
530;1;22,10000038;30.06.1982
