;ID;PET;Date_2
11689;2;37,20000076;15.07.2013
11690;2;37,59999847;16.07.2013
11691;2;37,79999924;17.07.2013
11692;2;37,09999847;18.07.2013
11693;2;32,79999924;19.07.2013
11694;2;42,29999924;20.07.2013
11695;2;36,20000076;21.07.2013
11696;2;30,60000038;22.07.2013
11697;2;31;23.07.2013
11698;2;29,29999924;24.07.2013
11699;2;31,39999962;25.07.2013
11700;2;28;26.07.2013
11701;2;34,79999924;27.07.2013
11702;2;29,10000038;28.07.2013
11703;2;30;29.07.2013
11704;2;29,5;30.07.2013
11705;2;31,10000038;31.07.2013
11706;2;33,70000076;01.08.2013
11707;2;33,20000076;02.08.2013
11708;2;24,89999962;03.08.2013
11709;2;23,89999962;04.08.2013
11710;2;24,39999962;05.08.2013
11711;2;32,59999847;06.08.2013
11712;2;36,20000076;07.08.2013
11713;2;30,89999962;08.08.2013
11714;2;34;09.08.2013
11715;2;33,90000153;10.08.2013
11716;2;36,90000153;11.08.2013
11717;2;40,40000153;12.08.2013
11718;2;37,20000076;13.08.2013
11719;2;38,29999924;14.08.2013
11720;2;40,29999924;15.08.2013
11721;2;41,70000076;16.08.2013
11722;2;39,79999924;17.08.2013
11723;2;37,90000153;18.08.2013
11724;2;35,5;19.08.2013
11725;2;35,5;20.08.2013
11726;2;34,09999847;21.08.2013
11727;2;37,70000076;22.08.2013
11728;2;41,79999924;23.08.2013
11729;2;40,09999847;24.08.2013
11730;2;35,40000153;25.08.2013
11731;2;36,5;26.08.2013
11732;2;36,09999847;27.08.2013
11733;2;37,5;28.08.2013
11734;2;38,59999847;29.08.2013
11735;2;37,90000153;30.08.2013
11736;2;29,20000076;31.08.2013
11737;2;26;01.09.2013
11738;2;33,20000076;02.09.2013
11739;2;28,39999962;03.09.2013
11740;2;15,80000019;04.09.2013
11741;2;16,10000038;05.09.2013
11742;2;17,39999962;06.09.2013
11743;2;16,5;07.09.2013
11744;2;17,70000076;08.09.2013
11745;2;20,60000038;09.09.2013
11746;2;22;10.09.2013
11747;2;27,39999962;11.09.2013
11748;2;25,39999962;12.09.2013
11749;2;28,60000038;13.09.2013
11750;2;32,59999847;14.09.2013
11751;2;22,5;15.09.2013
11752;2;17,5;16.09.2013
11753;2;26,29999924;17.09.2013
11754;2;30,5;18.09.2013
11755;2;21,29999924;19.09.2013
11756;2;27,79999924;20.09.2013
11757;2;20,70000076;21.09.2013
11758;2;19,89999962;22.09.2013
11759;2;18;23.09.2013
11760;2;12,69999981;24.09.2013
11761;2;13,5;25.09.2013
11762;2;15,89999962;26.09.2013
11763;2;20,5;27.09.2013
11764;2;14,5;28.09.2013
11765;2;16,29999924;29.09.2013
11766;2;18,39999962;30.09.2013
11767;2;19,89999962;01.05.2014
11768;2;15,69999981;02.05.2014
11769;2;20,10000038;03.05.2014
11770;2;25,89999962;04.05.2014
11771;2;20,20000076;05.05.2014
11772;2;19,60000038;06.05.2014
11773;2;17,5;07.05.2014
11774;2;25,79999924;08.05.2014
11775;2;29,60000038;09.05.2014
11776;2;30,60000038;10.05.2014
11777;2;30,5;11.05.2014
11778;2;23,20000076;12.05.2014
11779;2;29,29999924;13.05.2014
11780;2;33,70000076;14.05.2014
11781;2;33,90000153;15.05.2014
11782;2;40,59999847;16.05.2014
11783;2;40,09999847;17.05.2014
11784;2;35,5;18.05.2014
11785;2;31;19.05.2014
11786;2;27,79999924;20.05.2014
11787;2;27,5;21.05.2014
11788;2;29,89999962;22.05.2014
11789;2;30,10000038;23.05.2014
11790;2;32,59999847;24.05.2014
11791;2;34,40000153;25.05.2014
11792;2;17,39999962;26.05.2014
11793;2;22,70000076;27.05.2014
11794;2;26;28.05.2014
11795;2;29;29.05.2014
11796;2;36,90000153;30.05.2014
11797;2;36,40000153;31.05.2014
11798;2;32,70000076;01.06.2014
11799;2;34,90000153;02.06.2014
11800;2;29,60000038;03.06.2014
11801;2;28,39999962;04.06.2014
11802;2;33,90000153;05.06.2014
11803;2;33,59999847;06.06.2014
11804;2;31,79999924;07.06.2014
11805;2;31,79999924;07.06.2014
11806;2;35,79999924;08.06.2014
11807;2;32;09.06.2014
11808;2;29,29999924;10.06.2014
11809;2;24;11.06.2014
11810;2;20,29999924;12.06.2014
11811;2;26,10000038;13.06.2014
11812;2;24;14.06.2014
11813;2;25,79999924;15.06.2014
11814;2;32;16.06.2014
11815;2;35,70000076;17.06.2014
11816;2;30,79999924;18.06.2014
11817;2;27,70000076;19.06.2014
11818;2;36,20000076;20.06.2014
11819;2;24,20000076;21.06.2014
11820;2;23,10000038;22.06.2014
11821;2;25,39999962;23.06.2014
11822;2;30,20000076;24.06.2014
11823;2;33,59999847;25.06.2014
11824;2;29,10000038;26.06.2014
11825;2;25,20000076;27.06.2014
11826;2;30,20000076;28.06.2014
11827;2;30,89999962;29.06.2014
11828;2;34,29999924;30.06.2014
11829;2;39,5;01.07.2014
11830;2;34,90000153;02.07.2014
11831;2;35,70000076;03.07.2014
11832;2;27,5;04.07.2014
11833;2;27,5;04.07.2014
11834;2;33,09999847;05.07.2014
11835;2;30,70000076;06.07.2014
11836;2;29;07.07.2014
11837;2;25,79999924;08.07.2014
11838;2;26,5;09.07.2014
11839;2;36,5;10.07.2014
11840;2;39,79999924;11.07.2014
11841;2;41,5;12.07.2014
11842;2;38,40000153;13.07.2014
11843;2;33;14.07.2014
11844;2;36,5;15.07.2014
11845;2;39,90000153;16.07.2014
11846;2;40,59999847;17.07.2014
11847;2;35,09999847;18.07.2014
11848;2;37,09999847;19.07.2014
11849;2;34,79999924;20.07.2014
11850;2;35,20000076;21.07.2014
11851;2;39,70000076;22.07.2014
11852;2;39,59999847;23.07.2014
11853;2;42,40000153;24.07.2014
11854;2;39,59999847;25.07.2014
11855;2;39,20000076;26.07.2014
11856;2;37,70000076;27.07.2014
11857;2;34,90000153;28.07.2014
11858;2;35,70000076;29.07.2014
11859;2;36,29999924;30.07.2014
11860;2;38;31.07.2014
11861;2;39,59999847;01.08.2014
11862;2;41;02.08.2014
11863;2;40,5;03.08.2014
11864;2;40,40000153;04.08.2014
11865;2;39,5;05.08.2014
11866;2;38,29999924;06.08.2014
11867;2;38,5;07.08.2014
11868;2;41;08.08.2014
11869;2;41,79999924;09.08.2014
11870;2;40,29999924;10.08.2014
11871;2;38,29999924;11.08.2014
11872;2;40,59999847;12.08.2014
11873;2;40,59999847;13.08.2014
11874;2;44,09999847;14.08.2014
11875;2;46,29999924;15.08.2014
11876;2;41,20000076;16.08.2014
11877;2;43,29999924;17.08.2014
11878;2;45,79999924;18.08.2014
11879;2;36,29999924;19.08.2014
11880;2;36,40000153;20.08.2014
11881;2;40,09999847;21.08.2014
11882;2;41,70000076;22.08.2014
11883;2;37,20000076;23.08.2014
11884;2;39,59999847;24.08.2014
11885;2;39,59999847;25.08.2014
11886;2;36,5;26.08.2014
11887;2;42,59999847;27.08.2014
11888;2;39;28.08.2014
11889;2;39;28.08.2014
11890;2;29,20000076;29.08.2014
11891;2;30,70000076;30.08.2014
11892;2;34,29999924;31.08.2014
11893;2;36,59999847;01.09.2014
11894;2;38,70000076;02.09.2014
11895;2;39,20000076;03.09.2014
11896;2;36,29999924;04.09.2014
11897;2;32,70000076;05.09.2014
11898;2;35,20000076;06.09.2014
11899;2;36,79999924;07.09.2014
11900;2;37;08.09.2014
11901;2;29,39999962;09.09.2014
11902;2;29;10.09.2014
11903;2;27,10000038;11.09.2014
11904;2;29,70000076;12.09.2014
11905;2;27,10000038;13.09.2014
11906;2;26,29999924;14.09.2014
11907;2;29,70000076;15.09.2014
11908;2;25,60000038;16.09.2014
11909;2;23,79999924;17.09.2014
11910;2;18,70000076;18.09.2014
11911;2;19,39999962;19.09.2014
11912;2;16,20000076;20.09.2014
11913;2;19,79999924;21.09.2014
11914;2;26,29999924;22.09.2014
11915;2;25,10000038;23.09.2014
11916;2;12,89999962;24.09.2014
11917;2;10;25.09.2014
11918;2;19,89999962;26.09.2014
11919;2;19,29999924;27.09.2014
11920;2;18,20000076;28.09.2014
11921;2;19,10000038;29.09.2014
11922;2;21,60000038;30.09.2014
11923;2;18,39999962;01.05.2015
11924;2;19,20000076;02.05.2015
11925;2;27,79999924;03.05.2015
11926;2;15,30000019;04.05.2015
11927;2;17,39999962;05.05.2015
11928;2;17,39999962;05.05.2015
11929;2;17,5;06.05.2015
11930;2;19,79999924;07.05.2015
11931;2;20,70000076;08.05.2015
11932;2;16,39999962;09.05.2015
11933;2;16,10000038;10.05.2015
11934;2;23,10000038;11.05.2015
11935;2;23,39999962;12.05.2015
11936;2;24,60000038;13.05.2015
11937;2;21,5;14.05.2015
11938;2;21,5;14.05.2015
11939;2;21,60000038;15.05.2015
11940;2;22,10000038;16.05.2015
11941;2;19,89999962;17.05.2015
11942;2;20,79999924;18.05.2015
11943;2;27,39999962;19.05.2015
