;ID;Date_2;PET
240;1;22.07.1980;25,89999962
241;1;23.07.1980;23,70000076
242;1;24.07.1980;26,29999924
243;1;25.07.1980;26,79999924
244;1;26.07.1980;26,79999924
245;1;27.07.1980;27
246;1;28.07.1980;29,79999924
247;1;29.07.1980;34,59999847
248;1;30.07.1980;31,29999924
249;1;31.07.1980;31,10000038
250;1;01.08.1980;31,10000038
251;1;02.08.1980;28,5
252;1;03.08.1980;27,79999924
253;1;04.08.1980;25,89999962
254;1;05.08.1980;22,39999962
255;1;06.08.1980;21,60000038
256;1;07.08.1980;27,20000076
257;1;08.08.1980;18,10000038
258;1;09.08.1980;19,29999924
259;1;10.08.1980;21
260;1;11.08.1980;15,89999962
261;1;12.08.1980;19,39999962
262;1;13.08.1980;18,60000038
263;1;14.08.1980;19,79999924
264;1;15.08.1980;18,29999924
265;1;16.08.1980;15,39999962
266;1;17.08.1980;16,5
267;1;18.08.1980;20,10000038
268;1;19.08.1980;22,70000076
269;1;20.08.1980;23,20000076
270;1;21.08.1980;12,39999962
271;1;22.08.1980;7,5
272;1;23.08.1980;12,39999962
273;1;24.08.1980;13,80000019
274;1;25.08.1980;13,69999981
275;1;26.08.1980;11,5
276;1;27.08.1980;12,39999962
277;1;28.08.1980;17,5
278;1;29.08.1980;6
279;1;30.08.1980;9,800000191
280;1;31.08.1980;9,899999619
281;1;01.09.1980;14,89999962
282;1;02.09.1980;16
283;1;03.09.1980;10,80000019
284;1;04.09.1980;15,5
285;1;05.09.1980;19
286;1;06.09.1980;16,70000076
287;1;07.09.1980;14
288;1;08.09.1980;15,69999981
289;1;09.09.1980;19,29999924
290;1;10.09.1980;16,89999962
291;1;11.09.1980;15,80000019
292;1;12.09.1980;10,89999962
293;1;13.09.1980;13
294;1;14.09.1980;6,900000095
295;1;15.09.1980;11,60000038
296;1;16.09.1980;18,10000038
297;1;17.09.1980;17,10000038
298;1;18.09.1980;12,39999962
299;1;19.09.1980;12,69999981
300;1;20.09.1980;12
301;1;21.09.1980;12,69999981
302;1;22.09.1980;11,39999962
303;1;23.09.1980;9,5
304;1;24.09.1980;6,900000095
305;1;25.09.1980;8,600000381
306;1;26.09.1980;11,39999962
307;1;27.09.1980;13,39999962
308;1;28.09.1980;5
309;1;29.09.1980;9,399999619
310;1;30.09.1980;3,099999905
311;1;01.05.1981;6,300000191
312;1;02.05.1981;7,599999905
313;1;03.05.1981;2,5
314;1;04.05.1981;4,699999809
315;1;05.05.1981;12,5
316;1;06.05.1981;14,10000038
317;1;07.05.1981;15,30000019
318;1;08.05.1981;15,60000038
319;1;09.05.1981;18,89999962
320;1;10.05.1981;23,20000076
321;1;11.05.1981;16,20000076
322;1;12.05.1981;10,39999962
323;1;13.05.1981;13,19999981
324;1;14.05.1981;17,70000076
325;1;15.05.1981;16,70000076
326;1;16.05.1981;10,39999962
327;1;17.05.1981;14,89999962
328;1;18.05.1981;22,89999962
329;1;19.05.1981;28,10000038
330;1;20.05.1981;28,20000076
331;1;21.05.1981;24,89999962
332;1;22.05.1981;26,20000076
333;1;23.05.1981;31
334;1;24.05.1981;32,79999924
335;1;25.05.1981;27,79999924
336;1;26.05.1981;21
337;1;27.05.1981;20,60000038
338;1;28.05.1981;21,10000038
339;1;29.05.1981;28,10000038
340;1;30.05.1981;23,79999924
341;1;31.05.1981;14,19999981
342;1;01.06.1981;19,79999924
343;1;02.06.1981;18,89999962
344;1;03.06.1981;15,39999962
345;1;04.06.1981;18,10000038
346;1;05.06.1981;17
347;1;06.06.1981;17,10000038
348;1;07.06.1981;19,89999962
349;1;08.06.1981;16,70000076
350;1;09.06.1981;23,5
351;1;10.06.1981;22,39999962
352;1;11.06.1981;16,79999924
353;1;12.06.1981;18,89999962
354;1;13.06.1981;8,800000191
355;1;14.06.1981;10,69999981
356;1;15.06.1981;13,89999962
357;1;16.06.1981;18
358;1;17.06.1981;12,80000019
359;1;18.06.1981;17,89999962
360;1;19.06.1981;18,89999962
361;1;20.06.1981;18,89999962
362;1;21.06.1981;15,19999981
363;1;22.06.1981;19,29999924
364;1;23.06.1981;23,79999924
365;1;24.06.1981;34,40000153
366;1;25.06.1981;31,89999962
367;1;26.06.1981;28,10000038
368;1;27.06.1981;26,5
369;1;28.06.1981;27
370;1;29.06.1981;34,20000076
371;1;30.06.1981;30,79999924
372;1;01.07.1981;21,39999962
373;1;02.07.1981;18,5
374;1;03.07.1981;21,20000076
375;1;04.07.1981;25,70000076
376;1;05.07.1981;18,20000076
377;1;06.07.1981;22,20000076
378;1;07.07.1981;26
379;1;08.07.1981;22,70000076
380;1;09.07.1981;23,60000038
381;1;10.07.1981;24,29999924
382;1;11.07.1981;32,79999924
383;1;12.07.1981;32,29999924
384;1;13.07.1981;30,89999962
385;1;14.07.1981;25,20000076
386;1;15.07.1981;22,60000038
387;1;16.07.1981;17,89999962
388;1;17.07.1981;20,29999924
389;1;18.07.1981;18,89999962
390;1;19.07.1981;27,39999962
391;1;20.07.1981;23,79999924
392;1;21.07.1981;26,79999924
393;1;22.07.1981;31,5
394;1;23.07.1981;14,10000038
395;1;24.07.1981;25,89999962
396;1;25.07.1981;28,39999962
397;1;26.07.1981;34,79999924
398;1;27.07.1981;32,40000153
399;1;28.07.1981;29,39999962
400;1;29.07.1981;30,29999924
401;1;30.07.1981;27,89999962
402;1;31.07.1981;23,79999924
403;1;01.08.1981;23,60000038
404;1;02.08.1981;24,5
405;1;03.08.1981;22,70000076
406;1;04.08.1981;23,20000076
407;1;05.08.1981;25,39999962
408;1;06.08.1981;27,5
409;1;07.08.1981;23,79999924
410;1;08.08.1981;23,60000038
411;1;09.08.1981;15,30000019
412;1;10.08.1981;18,60000038
413;1;11.08.1981;14,30000019
414;1;12.08.1981;18,70000076
415;1;13.08.1981;19,89999962
416;1;14.08.1981;21,20000076
417;1;15.08.1981;20,20000076
418;1;16.08.1981;21,60000038
419;1;17.08.1981;14,89999962
420;1;18.08.1981;15,39999962
421;1;19.08.1981;16,89999962
422;1;20.08.1981;14,19999981
423;1;21.08.1981;15,30000019
424;1;22.08.1981;20,89999962
425;1;23.08.1981;20,29999924
426;1;23.08.1981;20,29999924
427;1;24.08.1981;14,60000038
428;1;25.08.1981;13,30000019
429;1;26.08.1981;14,80000019
430;1;27.08.1981;12,19999981
431;1;28.08.1981;13,69999981
432;1;29.08.1981;16,5
433;1;30.08.1981;13,30000019
434;1;31.08.1981;11
435;1;01.09.1981;12,19999981
436;1;02.09.1981;17,89999962
437;1;03.09.1981;13,5
438;1;04.09.1981;9,5
439;1;04.09.1981;9,5
440;1;05.09.1981;14,39999962
441;1;06.09.1981;13,60000038
442;1;07.09.1981;15,10000038
443;1;08.09.1981;14,10000038
444;1;09.09.1981;17,10000038
445;1;10.09.1981;16,79999924
446;1;11.09.1981;11,10000038
447;1;12.09.1981;11,10000038
448;1;12.09.1981;11,10000038
449;1;13.09.1981;11,10000038
450;1;14.09.1981;9,100000381
451;1;15.09.1981;9
452;1;16.09.1981;2,700000048
453;1;17.09.1981;4,699999809
454;1;18.09.1981;5
455;1;19.09.1981;7,300000191
456;1;20.09.1981;8,100000381
457;1;20.09.1981;8,100000381
458;1;21.09.1981;7
459;1;22.09.1981;4,900000095
460;1;23.09.1981;5,400000095
461;1;24.09.1981;5,5
462;1;24.09.1981;5,5
463;1;25.09.1981;10,30000019
464;1;26.09.1981;12
465;1;27.09.1981;11,89999962
466;1;28.09.1981;16,60000038
467;1;29.09.1981;19,5
468;1;30.09.1981;15,30000019
469;1;01.05.1982;12,19999981
470;1;02.05.1982;7,900000095
471;1;03.05.1982;6,400000095
472;1;04.05.1982;8,399999619
473;1;04.05.1982;8,399999619
474;1;05.05.1982;16,60000038
475;1;06.05.1982;19,79999924
476;1;07.05.1982;20,10000038
477;1;08.05.1982;19,60000038
478;1;09.05.1982;18,5
479;1;10.05.1982;15,69999981
480;1;11.05.1982;18,39999962
481;1;12.05.1982;7,900000095
482;1;13.05.1982;7,099999905
483;1;14.05.1982;5,5
484;1;15.05.1982;5,099999905
485;1;16.05.1982;2
486;1;17.05.1982;7
487;1;18.05.1982;12,5
488;1;19.05.1982;8,199999809
489;1;20.05.1982;9,300000191
490;1;21.05.1982;14,10000038
491;1;22.05.1982;16,70000076
492;1;23.05.1982;16,89999962
493;1;24.05.1982;16,60000038
494;1;25.05.1982;11,69999981
495;1;26.05.1982;14,19999981
496;1;27.05.1982;17,60000038
497;1;28.05.1982;20,39999962
498;1;29.05.1982;16,5
499;1;30.05.1982;13,19999981
500;1;31.05.1982;17,79999924
501;1;01.06.1982;18
502;1;02.06.1982;24
503;1;03.06.1982;23,29999924
504;1;04.06.1982;24,5
505;1;05.06.1982;26
506;1;06.06.1982;15,89999962
507;1;07.06.1982;7,400000095
508;1;08.06.1982;9,699999809
509;1;09.06.1982;6,599999905
510;1;10.06.1982;6,599999905
511;1;11.06.1982;6,300000191
512;1;12.06.1982;14
513;1;13.06.1982;14,39999962
514;1;13.06.1982;14,39999962
515;1;14.06.1982;19,79999924
516;1;15.06.1982;15,89999962
517;1;16.06.1982;12,69999981
518;1;17.06.1982;8,399999619
519;1;17.06.1982;8,399999619
520;1;18.06.1982;6,599999905
521;1;19.06.1982;17,20000076
522;1;20.06.1982;25,60000038
523;1;21.06.1982;20,39999962
524;1;22.06.1982;23,89999962
525;1;23.06.1982;14,69999981
526;1;24.06.1982;22,29999924
527;1;25.06.1982;12,89999962
528;1;26.06.1982;16,60000038
529;1;27.06.1982;18,60000038
530;1;28.06.1982;17,60000038
531;1;29.06.1982;13,30000019
532;1;30.06.1982;15,5
533;1;01.07.1982;19,10000038
534;1;02.07.1982;20,10000038
535;1;03.07.1982;21,20000076
536;1;04.07.1982;27,5
537;1;05.07.1982;19,60000038
538;1;06.07.1982;25,10000038
539;1;07.07.1982;18
540;1;08.07.1982;28,70000076
541;1;09.07.1982;19,10000038
542;1;10.07.1982;25,20000076
543;1;11.07.1982;33,40000153
544;1;11.07.1982;33,40000153
545;1;12.07.1982;33,79999924
546;1;13.07.1982;31,20000076
547;1;14.07.1982;22,60000038
548;1;15.07.1982;27,29999924
549;1;16.07.1982;31
550;1;17.07.1982;30,79999924
551;1;18.07.1982;30
552;1;19.07.1982;26,20000076
553;1;20.07.1982;26,29999924
554;1;21.07.1982;20,79999924
555;1;22.07.1982;17,20000076
556;1;23.07.1982;17,39999962
557;1;24.07.1982;16,29999924
558;1;25.07.1982;20,10000038
559;1;26.07.1982;24,89999962
560;1;27.07.1982;21,60000038
561;1;28.07.1982;16,10000038
562;1;29.07.1982;18,20000076
563;1;30.07.1982;18
564;1;31.07.1982;17,70000076
565;1;01.08.1982;25,5
566;1;02.08.1982;27,89999962
567;1;03.08.1982;27,20000076
568;1;04.08.1982;28,89999962
569;1;05.08.1982;26
570;1;06.08.1982;21,29999924
571;1;07.08.1982;20,70000076
572;1;08.08.1982;24,29999924
573;1;09.08.1982;28,60000038
574;1;10.08.1982;22,5
575;1;11.08.1982;18,10000038
576;1;12.08.1982;17,89999962
577;1;13.08.1982;24,60000038
578;1;14.08.1982;23,20000076
579;1;15.08.1982;12,69999981
580;1;16.08.1982;12,89999962
581;1;17.08.1982;18,79999924
582;1;18.08.1982;19,70000076
583;1;19.08.1982;19,20000076
584;1;20.08.1982;17,70000076
585;1;21.08.1982;11,5
586;1;22.08.1982;14,80000019
587;1;23.08.1982;17,39999962
588;1;24.08.1982;19,39999962
589;1;25.08.1982;17,89999962
590;1;26.08.1982;20,20000076
591;1;27.08.1982;20,60000038
592;1;28.08.1982;16,20000076
593;1;29.08.1982;17,79999924
594;1;30.08.1982;17
595;1;31.08.1982;18,70000076
596;1;01.09.1982;18,70000076
597;1;02.09.1982;15,69999981
598;1;03.09.1982;11,10000038
599;1;04.09.1982;11,80000019
600;1;05.09.1982;8,399999619
601;1;06.09.1982;10,39999962
602;1;07.09.1982;14,19999981
603;1;08.09.1982;9,899999619
604;1;09.09.1982;10,30000019
605;1;10.09.1982;10,30000019
606;1;11.09.1982;14,10000038
607;1;12.09.1982;15,19999981
608;1;13.09.1982;13,60000038
609;1;14.09.1982;6,599999905
610;1;15.09.1982;13
611;1;16.09.1982;11,10000038
612;1;17.09.1982;12,30000019
613;1;18.09.1982;14
614;1;19.09.1982;14,10000038
615;1;20.09.1982;17,5
616;1;21.09.1982;19,89999962
617;1;22.09.1982;15,60000038
618;1;22.09.1982;15,60000038
619;1;23.09.1982;11,19999981
620;1;24.09.1982;11,39999962
621;1;25.09.1982;4,099999905
622;1;26.09.1982;9,199999809
623;1;27.09.1982;8,899999619
624;1;28.09.1982;10,5
625;1;29.09.1982;13,60000038
626;1;30.09.1982;10,10000038
627;1;01.05.1983;8,5
628;1;02.05.1983;7,800000191
629;1;03.05.1983;7,300000191
630;1;04.05.1983;13,60000038
631;1;05.05.1983;15,39999962
632;1;05.05.1983;15,39999962
633;1;06.05.1983;13,89999962
634;1;07.05.1983;13,5
635;1;08.05.1983;14,30000019
636;1;09.05.1983;16,29999924
637;1;10.05.1983;17,79999924
638;1;11.05.1983;15,5
639;1;12.05.1983;17,70000076
640;1;12.05.1983;17,70000076
641;1;13.05.1983;15,39999962
642;1;14.05.1983;25,39999962
643;1;15.05.1983;14,89999962
644;1;16.05.1983;24,70000076
645;1;17.05.1983;19,70000076
646;1;18.05.1983;24,5
647;1;19.05.1983;21,79999924
648;1;20.05.1983;19,70000076
649;1;21.05.1983;16
650;1;22.05.1983;27,10000038
651;1;23.05.1983;22,39999962
652;1;24.05.1983;25,70000076
653;1;25.05.1983;21,39999962
654;1;26.05.1983;22,89999962
655;1;27.05.1983;23,60000038
656;1;28.05.1983;25,70000076
657;1;29.05.1983;23,10000038
658;1;30.05.1983;18,10000038
659;1;31.05.1983;19
660;1;01.06.1983;15,19999981
661;1;02.06.1983;18,89999962
662;1;03.06.1983;21,89999962
663;1;04.06.1983;14,19999981
664;1;05.06.1983;16,20000076
665;1;06.06.1983;11,19999981
666;1;07.06.1983;15,60000038
667;1;08.06.1983;16,20000076
668;1;09.06.1983;22,20000076
669;1;10.06.1983;10
670;1;10.06.1983;10
671;1;11.06.1983;15
672;1;12.06.1983;22,10000038
673;1;13.06.1983;23,29999924
674;1;14.06.1983;28,70000076
675;1;15.06.1983;27,5
676;1;16.06.1983;22,10000038
677;1;17.06.1983;16,39999962
678;1;18.06.1983;21,10000038
679;1;19.06.1983;22,79999924
680;1;20.06.1983;16,89999962
681;1;21.06.1983;8,100000381
682;1;22.06.1983;10
683;1;23.06.1983;10,60000038
684;1;24.06.1983;8,800000191
685;1;25.06.1983;24,20000076
686;1;26.06.1983;18,60000038
687;1;27.06.1983;19,10000038
688;1;28.06.1983;20,10000038
689;1;29.06.1983;17,20000076
690;1;30.06.1983;26,10000038
691;1;01.07.1983;31,10000038
692;1;02.07.1983;32,79999924
693;1;03.07.1983;25,60000038
694;1;04.07.1983;24,20000076
695;1;05.07.1983;18,10000038
696;1;06.07.1983;20,39999962
697;1;07.07.1983;18,70000076
698;1;08.07.1983;19,89999962
